Vitória do Mearim,Vitoria do Mearim,-3.46222,-44.87056,BR,15775,,15,America/Fortaleza
Vitória de Santo Antão,Vitoria de Santo Antao,-8.11806,-35.29139,BR,107383,,156,America/Recife
Viseu,Viseu,-1.19667,-46.14,BR,18958,,13,America/Belem
Conde,Conde,-7.25972,-34.9075,BR,15859,,116,America/Fortaleza
Vigia,Vigia,-0.85833,-48.14167,BR,29229,,6,America/Belem
Viçosa do Ceará,Vicosa do Ceara,-3.56222,-41.09222,BR,16636,,719,America/Fortaleza
Viçosa,Vicosa,-9.37139,-36.24083,BR,19573,,227,America/Maceio
Viana,Viana,-3.22028,-45.00361,BR,26689,,13,America/Fortaleza
Várzea Alegre,Varzea Alegre,-5.35,-40.38333,BR,21841,,320,America/Fortaleza
Varjota,Varjota,-4.19444,-40.47667,BR,16462,,187,America/Fortaleza
Vargem Grande,Vargem Grande,-3.54306,-43.91583,BR,21419,,44,America/Fortaleza
Valença do Piauí,Valenca do Piaui,-6.4075,-41.74556,BR,15881,,336,America/Fortaleza
União dos Palmares,Uniao dos Palmares,-9.16278,-36.03194,BR,41178,,154,America/Maceio
União,Uniao,-4.58583,-42.86417,BR,15677,,60,America/Fortaleza
Tuntum,Tuntum,-5.25806,-44.64889,BR,16402,,109,America/Fortaleza
Tucuruí,Tucurui,-3.76611,-49.6725,BR,76337,,45,America/Belem
Tucumã,Tucuma,-0.18333,-50.05,BR,15030,,13,America/Belem
Trindade,Trindade,-7.76194,-40.26778,BR,19313,,523,America/Recife
Trairi,Trairi,-3.27778,-39.26889,BR,23126,,9,America/Fortaleza
Toritama,Toritama,-8.00667,-36.05667,BR,23940,,356,America/Recife
Tomé Açu,Tome Acu,-2.41889,-48.15222,BR,34053,,21,America/Belem
Timon,Timon,-5.09417,-42.83667,BR,124427,,76,America/Fortaleza
Timbiras,Timbiras,-4.25528,-43.94056,BR,17875,,36,America/Fortaleza
Timbaúba,Timbauba,-7.50528,-35.31833,BR,45121,,136,America/Recife
Tianguá,Tiangua,-3.73222,-40.99167,BR,45696,,773,America/Fortaleza
Teresina,Teresina,-5.08917,-42.80194,BR,744512,,87,America/Fortaleza
São João dos Inhamuns,Sao Joao dos Inhamuns,-6,-40.28333,BR,29188,,405,America/Fortaleza
Tamandaré,Tamandare,-8.75632,-35.09995,BR,17954,,-9999,America/Recife
Tabira,Tabira,-7.59083,-37.53944,BR,16926,,571,America/Recife
Surubim,Surubim,-7.83306,-35.75472,BR,34580,,377,America/Recife
Sousa,Sousa,-6.75917,-38.22806,BR,47927,,229,America/Fortaleza
Soure,Soure,-0.71667,-48.52333,BR,18212,,17,America/Belem
Solânea,Solanea,-6.755,-35.54,BR,17030,,188,America/Fortaleza
Sobral,Sobral,-3.68611,-40.34972,BR,157996,,75,America/Fortaleza
Sirinhaém,Sirinhaem,-8.59083,-35.11611,BR,40852,,43,America/Recife
Sertânia,Sertania,-8.07361,-37.26444,BR,18190,,558,America/Recife
Serra Talhada,Serra Talhada,-7.99194,-38.29833,BR,51203,,436,America/Recife
Senador Pompeu,Senador Pompeu,-5.58806,-39.37167,BR,16515,,181,America/Fortaleza
Satuba,Satuba,-9.56333,-35.82444,BR,15887,,48,America/Maceio
São Raimundo Nonato,Sao Raimundo Nonato,-9.01528,-42.69944,BR,19569,,354,America/Fortaleza
São Miguel dos Campos,Sao Miguel dos Campos,-9.78111,-36.09361,BR,40890,,13,America/Maceio
São Miguel do Guamá,Sao Miguel do Guama,-1.62667,-47.48333,BR,28265,,9,America/Belem
São Mateus do Maranhão,Sao Mateus do Maranhao,-4.04167,-44.475,BR,28233,,47,America/Fortaleza
São Luís do Quitunde,Sao Luis do Quitunde,-9.31833,-35.56111,BR,20563,,7,America/Maceio
São Luís,Sao Luis,-2.52972,-44.30278,BR,917237,,29,America/Fortaleza
São Lourenço da Mata,Sao Lourenco da Mata,-8.00222,-35.01833,BR,88416,,48,America/Recife
São José do Egito,Sao Jose do Egito,-7.47889,-37.27444,BR,18218,,594,America/Recife
São José de Ribamar,Sao Jose de Ribamar,-2.56194,-44.05417,BR,27777,,-9999,America/Fortaleza
São José de Mipibu,Sao Jose de Mipibu,-6.07472,-35.23778,BR,15298,,63,America/Fortaleza
São João dos Patos,Sao Joao dos Patos,-6.495,-43.70222,BR,19538,,346,America/Fortaleza
São Gonçalo do Amarante,Sao Goncalo do Amarante,-3.60722,-38.96833,BR,23583,,23,America/Fortaleza
São Félix do Xingu,Sao Felix do Xingu,-6.64472,-51.995,BR,16477,,199,America/Belem
São Domingos do Maranhão,Sao Domingos do Maranhao,-5.57583,-44.38528,BR,18275,,179,America/Fortaleza
São Bento,Sao Bento,-6.28333,-37.75,BR,24749,,476,America/Fortaleza
São Bento,Sao Bento,-2.69583,-44.82139,BR,17245,,10,America/Fortaleza
Santa Rita,Santa Rita,-7.11389,-34.97806,BR,119893,,6,America/Fortaleza
Santarém,Santarem,-2.44306,-54.70833,BR,189047,,51,America/Santarem
Santa Quitéria do Maranhão,Santa Quiteria do Maranhao,-3.51556,-42.54667,BR,17174,,29,America/Fortaleza
Santa Quitéria,Santa Quiteria,-4.33194,-40.15667,BR,24391,,198,America/Fortaleza
Santana do Ipanema,Santana do Ipanema,-9.37833,-37.24528,BR,26146,,240,America/Maceio
Santa Luzia,Santa Luzia,-7.63333,-47.2,BR,22909,,191,America/Fortaleza
Santa Inês,Santa Ines,-3.66667,-45.38,BR,67424,,31,America/Fortaleza
Santa Helena,Santa Helena,-2.23111,-45.3,BR,16045,,12,America/Fortaleza
Santa Cruz do Capibaribe,Santa Cruz do Capibaribe,-7.9575,-36.20472,BR,76450,,445,America/Recife
Santa Cruz,Santa Cruz,-6.22944,-36.02278,BR,27775,,230,America/Fortaleza
Salinópolis,Salinopolis,-0.61361,-47.35611,BR,40998,,10,America/Belem
Salgueiro,Salgueiro,-8.07417,-39.11917,BR,42152,,420,America/Recife
Russas,Russas,-4.94028,-37.97583,BR,39465,,26,America/Fortaleza
Rio Largo,Rio Largo,-9.47833,-35.85333,BR,63387,,97,America/Maceio
Rio Formoso,Rio Formoso,-8.66877,-35.16277,BR,15518,,31,America/Recife
Ribeirão,Ribeirao,-8.51444,-35.37778,BR,29818,,128,America/Recife
Recife,Recife,-8.05389,-34.88111,BR,1478098,,8,America/Recife
Quixeramobim,Quixeramobim,-5.19917,-39.29278,BR,34321,,202,America/Fortaleza
Quixadá,Quixada,-4.97139,-39.01528,BR,49328,,186,America/Fortaleza
Presidente Dutra,Presidente Dutra,-5.29,-44.49,BR,30330,,108,America/Fortaleza
Santana,Santana,-0.05833,-51.18167,BR,83927,,0,America/Belem
Porto Calvo,Porto Calvo,-9.045,-35.39833,BR,17346,,20,America/Maceio
Portel,Portel,-1.93556,-50.82111,BR,21315,,12,America/Belem
Pombos,Pombos,-8.14139,-35.39583,BR,15894,,206,America/Recife
Pombal,Pombal,-6.77028,-37.80167,BR,21751,,185,America/Fortaleza
Piripiri,Piripiri,-4.27333,-41.77694,BR,44864,,164,America/Fortaleza
Piracuruca,Piracuruca,-3.92806,-41.70917,BR,18852,,75,America/Fortaleza
Pinheiro,Pinheiro,-2.52139,-45.0825,BR,38893,,9,America/Fortaleza
Pindaré Mirim,Pindare Mirim,-3.60833,-45.34333,BR,22933,,24,America/Fortaleza
Pilar,Pilar,-9.59722,-35.95667,BR,30617,,125,America/Maceio
Picos,Picos,-7.07694,-41.46694,BR,57495,,203,America/Fortaleza
Petrolina,Petrolina,-9.39861,-40.50083,BR,194650,,383,America/Recife
Jatobá,Jatoba,-9.18306,-38.26889,BR,20575,,286,America/Recife
Pesqueira,Pesqueira,-8.35778,-36.69639,BR,41896,,655,America/Recife
Pentecoste,Pentecoste,-3.79278,-39.27028,BR,19680,,59,America/Fortaleza
Penalva,Penalva,-3.29417,-45.17361,BR,17186,,17,America/Fortaleza
Pedro II,Pedro II,-4.42472,-41.45861,BR,22038,,608,America/Fortaleza
Pedra Branca,Pedra Branca,-5.45417,-39.71722,BR,20072,,506,America/Fortaleza
Paulo Afonso,Paulo Afonso,-9.40611,-38.21472,BR,85350,,245,America/Bahia
Paulista,Paulista,-7.94083,-34.87306,BR,289971,,20,America/Recife
Patos,Patos,-7.02444,-37.28,BR,92575,,243,America/Fortaleza
Parnamirim,Parnamirim,-5.91556,-35.26278,BR,150343,,56,America/Fortaleza
Parnaíba,Parnaiba,-2.90472,-41.77667,BR,138008,,9,America/Fortaleza
Parintins,Parintins,-2.62833,-56.73583,BR,64428,,17,America/Manaus
Parelhas,Parelhas,-6.68778,-36.6575,BR,16377,,274,America/Fortaleza
Paraipaba,Paraipaba,-3.43944,-39.14833,BR,18423,,34,America/Fortaleza
Paragominas,Paragominas,-2.96667,-47.48333,BR,69613,,119,America/Belem
Paracuru,Paracuru,-3.41,-39.03056,BR,21196,,23,America/Fortaleza
Palmares,Palmares,-8.68333,-35.59167,BR,41679,,115,America/Recife
Pacatuba,Pacatuba,-3.98417,-38.62028,BR,55291,,72,America/Fortaleza
Pacajus,Pacajus,-4.1725,-38.46056,BR,41558,,80,America/Fortaleza
Ouricuri,Ouricuri,-7.8825,-40.08167,BR,29317,,451,America/Recife
Orós,Oros,-6.24444,-38.91361,BR,16328,,193,America/Fortaleza
Oriximiná,Oriximina,-1.76556,-55.86611,BR,35581,,34,America/Santarem
Olinda,Olinda,-8.00889,-34.85528,BR,366754,,37,America/Recife
Oeiras,Oeiras,-7.02528,-42.13111,BR,21071,,181,America/Fortaleza
Ábidos,Abidos,-1.9175,-55.51806,BR,24970,,27,America/Santarem
Nova Russas,Nova Russas,-4.70667,-40.56306,BR,21986,,239,America/Fortaleza
Nova Cruz,Nova Cruz,-6.47806,-35.43389,BR,23166,,90,America/Fortaleza
Nazaré da Mata,Nazare da Mata,-7.74167,-35.22778,BR,26485,,96,America/Recife
Natal,Natal,-5.795,-35.20944,BR,763043,,32,America/Fortaleza
Murici,Murici,-9.30667,-35.94333,BR,20419,,98,America/Maceio
Moreno,Moreno,-8.11861,-35.09222,BR,45237,,78,America/Recife
Morada Nova,Morada Nova,-5.10667,-38.3725,BR,37389,,54,America/Fortaleza
Monteiro,Monteiro,-7.88944,-37.12,BR,17726,,600,America/Fortaleza
Monte Alegre,Monte Alegre,-2.00778,-54.06917,BR,22840,,26,America/Santarem
Mombaça,Mombaca,-5.74306,-39.6275,BR,17065,,251,America/Fortaleza
Moju,Moju,-1.88389,-48.76889,BR,21510,,9,America/Belem
Mossoró,Mossoro,-5.1875,-37.34417,BR,202005,,24,America/Fortaleza
Mocajuba,Mocajuba,-2.58417,-49.50722,BR,16567,,19,America/Belem
Maués,Maues,-3.38361,-57.71861,BR,22475,,19,America/Manaus
Matriz de Camaragibe,Matriz de Camaragibe,-9.15167,-35.53333,BR,18705,,10,America/Maceio
Mari,Mari,-7.06,-35.31944,BR,17535,,149,America/Fortaleza
Marechal Deodoro,Marechal Deodoro,-9.71028,-35.895,BR,50571,,12,America/Maceio
Maragogi,Maragogi,-9.01222,-35.2225,BR,16066,,16,America/Maceio
Maracanaú,Maracanau,-3.87667,-38.62556,BR,193529,,54,America/Fortaleza
Marabá,Maraba,-5.36861,-49.11778,BR,145860,,101,America/Belem
Mamanguape,Mamanguape,-6.83861,-35.12611,BR,27606,,39,America/Fortaleza
Maceió,Maceio,-9.66583,-35.73528,BR,954991,,11,America/Maceio
Macau,Macau,-5.115,-36.63444,BR,18070,,7,America/Fortaleza
Macapá,Macapa,0.03889,-51.06639,BR,338936,,17,America/Belem
Macaíba,Macaiba,-5.85833,-35.35389,BR,40015,,16,America/Fortaleza
Limoeiro do Norte,Limoeiro do Norte,-5.14556,-38.09806,BR,29449,,35,America/Fortaleza
Limoeiro,Limoeiro,-7.87472,-35.45028,BR,42328,,142,America/Recife
Lavras da Mangabeira,Lavras da Mangabeira,-6.75333,-38.96444,BR,17221,,241,America/Fortaleza
Lajedo,Lajedo,-8.66361,-36.32,BR,25261,,672,America/Recife
Lago da Pedra,Lago da Pedra,-4.33333,-45.16667,BR,25996,,69,America/Fortaleza
Lagoa do Itaenga,Lagoa do Itaenga,-7.93611,-35.29028,BR,17719,,187,America/Recife
Juazeiro do Norte,Juazeiro do Norte,-7.21306,-39.31528,BR,225230,,413,America/Fortaleza
José de Freitas,Jose de Freitas,-4.75639,-42.57556,BR,21432,,131,America/Fortaleza
João Pessoa,Joao Pessoa,-7.115,-34.86306,BR,650883,,45,America/Fortaleza
João Câmara,Joao Camara,-5.5375,-35.81972,BR,19885,,152,America/Fortaleza
Jaguaruana,Jaguaruana,-4.83389,-37.78111,BR,21790,,15,America/Fortaleza
Jaguaribe,Jaguaribe,-5.89056,-38.62194,BR,23065,,127,America/Fortaleza
Jaboatão,Jaboatao,-8.18028,-35.00139,BR,702621,,88,America/Recife
Itupiranga,Itupiranga,-5.13472,-49.32667,BR,21301,,95,America/Belem
Itacoatiara,Itacoatiara,-3.14306,-58.44417,BR,64937,,19,America/Manaus
Itaporanga,Itaporanga,-7.30444,-38.15028,BR,15890,,295,America/Fortaleza
Itapissuma,Itapissuma,-7.77639,-34.89222,BR,16673,,13,America/Recife
Itapipoca,Itapipoca,-3.49444,-39.57861,BR,55784,,103,America/Fortaleza
Itapecuru Mirim,Itapecuru Mirim,-3.3925,-44.35861,BR,34943,,20,America/Fortaleza
Itapagé,Itapage,-3.68667,-39.58611,BR,32043,,267,America/Fortaleza
Itaituba,Itaituba,-4.27611,-55.98361,BR,64756,,13,America/Santarem
Itaitinga,Itaitinga,-3.96944,-38.52806,BR,30938,,64,America/Fortaleza
Itabaiana,Itabaiana,-7.32861,-35.3325,BR,19100,,47,America/Fortaleza
Ipueiras,Ipueiras,-7.03333,-40.45,BR,17111,,558,America/Fortaleza
Ipubi,Ipubi,-7.65194,-40.14889,BR,16424,,543,America/Recife
Ipu,Ipu,-4.32222,-40.71083,BR,26678,,250,America/Fortaleza
Ipojuca,Ipojuca,-8.39889,-35.06389,BR,53364,,29,America/Recife
Imperatriz,Imperatriz,-5.52639,-47.49167,BR,218106,,127,America/Fortaleza
Iguatu,Iguatu,-6.35944,-39.29861,BR,70380,,222,America/Fortaleza
Igarapé Miri,Igarape Miri,-1.975,-48.95972,BR,26837,,9,America/Belem
Igarapé Açu,Igarape Acu,-1.12889,-47.62,BR,24136,,39,America/Belem
Igarassu,Igarassu,-7.83417,-34.90639,BR,86457,,22,America/Recife
Icó,Ico,-6.40111,-38.86222,BR,28323,,156,America/Fortaleza
Horizonte,Horizonte,-4.1,-38.48333,BR,51171,,75,America/Fortaleza
Guaraciaba do Norte,Guaraciaba do Norte,-4.16694,-40.7475,BR,18186,,902,America/Fortaleza
Guarabira,Guarabira,-6.85472,-35.49,BR,43749,,94,America/Fortaleza
Guaiúba,Guaiuba,-4.03972,-38.63722,BR,21820,,75,America/Fortaleza
Gravatá,Gravata,-8.20111,-35.56472,BR,61249,,458,America/Recife
Granja,Granja,-3.12028,-40.82611,BR,25879,,8,America/Fortaleza
Grajaú,Grajau,-5.81944,-46.13861,BR,30217,,163,America/Fortaleza
Goiana,Goiana,-7.56056,-35.0025,BR,43980,,21,America/Recife
Glória do Goitá,Gloria do Goita,-8.00167,-35.29278,BR,17374,,155,America/Recife
Garanhuns,Garanhuns,-8.89028,-36.49278,BR,110085,,855,America/Recife
Gameleira,Gameleira,-8.58444,-35.38667,BR,19423,,100,America/Recife
Fortaleza,Fortaleza,-3.71722,-38.54306,BR,2400000,,18,America/Fortaleza
Floriano,Floriano,-6.76694,-43.0225,BR,48587,,114,America/Fortaleza
Floresta,Floresta,-8.60111,-38.56861,BR,18100,,321,America/Recife
Eusébio,Eusebio,-3.89,-38.45056,BR,37289,,36,America/Fortaleza
Extremoz,Extremoz,-5.70556,-35.30722,BR,17991,,48,America/Fortaleza
Estreito,Estreito,-5.78333,-43.25,BR,17647,,199,America/Fortaleza
Esperantina,Esperantina,-3.90167,-42.23361,BR,21044,,63,America/Fortaleza
Esperança,Esperanca,-7.03306,-35.85722,BR,18817,,610,America/Fortaleza
Escada,Escada,-8.35917,-35.22361,BR,48083,,117,America/Recife
Dom Pedro,Dom Pedro,-4.48333,-44.45,BR,15570,,62,America/Fortaleza
Demerval Lobão,Demerval Lobao,-5.35833,-42.67639,BR,15265,,116,America/Fortaleza
Delmiro Gouveia,Delmiro Gouveia,-9.38861,-37.99917,BR,35259,,246,America/Maceio
Custódia,Custodia,-8.0875,-37.64306,BR,18107,,540,America/Recife
Cururupu,Cururupu,-1.82833,-44.86833,BR,22007,,7,America/Fortaleza
Currais Novos,Currais Novos,-6.26083,-36.51778,BR,35560,,361,America/Fortaleza
Cupira,Cupira,-8.61667,-35.95,BR,19096,,430,America/Recife
Crato,Crato,-7.23417,-39.40944,BR,88786,,430,America/Fortaleza
Crateús,Crateus,-5.17833,-40.6775,BR,52933,,297,America/Fortaleza
Coroatá,Coroata,-4.13,-44.12417,BR,34129,,37,America/Fortaleza
Condado,Condado,-7.58583,-35.10583,BR,19585,,135,America/Recife
Conceição do Araguaia,Conceicao do Araguaia,-8.25778,-49.26472,BR,27115,,178,America/Araguaina
Colinas,Colinas,-6.02583,-44.24917,BR,25158,,142,America/Fortaleza
Coelho Neto,Coelho Neto,-4.25667,-43.01278,BR,36184,,54,America/Fortaleza
Codó,Codo,-4.45528,-43.88556,BR,83288,,44,America/Fortaleza
Chapadinha,Chapadinha,-3.74167,-43.36028,BR,40804,,109,America/Fortaleza
Chã Grande,Cha Grande,-8.23833,-35.46167,BR,17112,,471,America/Recife
Ceará Mirim,Ceara Mirim,-5.63444,-35.42556,BR,32667,,37,America/Fortaleza
Caucaia,Caucaia,-3.73611,-38.65306,BR,275019,,35,America/Fortaleza
Catolé do Rocha,Catole do Rocha,-6.34389,-37.74667,BR,19812,,303,America/Fortaleza
Catende,Catende,-8.66667,-35.71667,BR,23322,,172,America/Recife
Castanhal,Castanhal,-1.29389,-47.92639,BR,137406,,46,America/Belem
Cascavel,Cascavel,-4.13306,-38.24194,BR,52357,,31,America/Fortaleza
Caruaru,Caruaru,-8.28333,-35.97611,BR,235371,,568,America/Recife
Carpina,Carpina,-7.85083,-35.25472,BR,70689,,186,America/Recife
Carolina,Carolina,-7.33278,-47.46944,BR,16228,,182,America/Fortaleza
Capitão Poço,Capitao Poco,-1.74639,-47.05944,BR,32704,,69,America/Belem
Capanema,Capanema,-1.19583,-47.18083,BR,47766,,30,America/Belem
Canindé,Caninde,-4.35889,-39.31167,BR,42720,,154,America/Fortaleza
Canguaretama,Canguaretama,-6.38,-35.12889,BR,18873,,6,America/Fortaleza
Campos Sales,Campos Sales,-7.07444,-40.37611,BR,17648,,567,America/Fortaleza
Campo Maior,Campo Maior,-4.82778,-42.16861,BR,31739,,128,America/Fortaleza
Campo Alegre,Campo Alegre,-9.78194,-36.35083,BR,16785,,181,America/Maceio
Campina Grande,Campina Grande,-7.23056,-35.88111,BR,348936,,508,America/Fortaleza
Camocim,Camocim,-2.90222,-40.84111,BR,44481,,6,America/Fortaleza
Cametá,Cameta,-2.24444,-49.49583,BR,45200,,11,America/Belem
Cajueiro,Cajueiro,-9.71667,-36.45,BR,15062,,215,America/Maceio
Cajazeiras,Cajazeiras,-6.89028,-38.55528,BR,43913,,305,America/Fortaleza
Caicó,Caico,-6.45833,-37.09778,BR,54934,,161,America/Fortaleza
Cabrobó,Cabrobo,-8.51417,-39.31,BR,16096,,327,America/Recife
Cabo,Cabo,-8.28333,-35.03333,BR,143105,,16,America/Recife
Cabedelo,Cabedelo,-6.98111,-34.83389,BR,54839,,7,America/Fortaleza
Buriti Bravo,Buriti Bravo,-5.83722,-43.83361,BR,17692,,227,America/Fortaleza
Buíque,Buique,-8.62306,-37.15583,BR,20324,,804,America/Recife
Breves,Breves,-1.68222,-50.48028,BR,46473,,7,America/Belem
Brejo Santo,Brejo Santo,-7.49333,-38.98722,BR,27384,,386,America/Fortaleza
Brejo da Madre de Deus,Brejo da Madre de Deus,-8.14583,-36.37111,BR,27369,,654,America/Recife
Bragança,Braganca,-1.05361,-46.76556,BR,57163,,16,America/Belem
Bom Conselho,Bom Conselho,-9.16972,-36.67972,BR,27800,,655,America/Recife
Boa Viagem,Boa Viagem,-5.1275,-39.73222,BR,24671,,288,America/Fortaleza
Bezerros,Bezerros,-8.23333,-35.79694,BR,51436,,501,America/Recife
Benevides,Benevides,-1.36139,-48.24472,BR,49794,,31,America/Belem
Belo Jardim,Belo Jardim,-8.33556,-36.42417,BR,49922,,620,America/Recife
Belém,Belem,-6.69167,-35.53333,BR,15550,,140,America/Fortaleza
Belém,Belem,-1.45583,-48.50444,BR,1407737,,15,America/Belem
Beberibe,Beberibe,-4.17972,-38.13056,BR,37025,,20,America/Fortaleza
Bayeux,Bayeux,-7.125,-34.93222,BR,91056,,12,America/Fortaleza
Baturité,Baturite,-4.32861,-38.88472,BR,22417,,169,America/Fortaleza
Barreiros,Barreiros,-8.81833,-35.18639,BR,35565,,28,America/Recife
Barreirinhas,Barreirinhas,-2.74694,-42.82639,BR,17437,,3,America/Fortaleza
Barras,Barras,-4.24444,-42.29444,BR,21597,,89,America/Fortaleza
Barra do Corda,Barra do Corda,-5.5,-45.25,BR,48901,,106,America/Fortaleza
Barcarena,Barcarena,-1.50583,-48.62583,BR,29871,,9,America/Belem
Barbalha,Barbalha,-7.31111,-39.30417,BR,33943,,422,America/Fortaleza
Balsas,Balsas,-7.5325,-46.03556,BR,68056,,254,America/Fortaleza
Bacabal,Bacabal,-4.29167,-44.79167,BR,72372,,28,America/Fortaleza
Augusto Corrêa,Augusto Correa,-1.02167,-46.635,BR,16279,,7,America/Belem
Atalaia,Atalaia,-9.50194,-36.02278,BR,18908,,61,America/Maceio
Areia Branca,Areia Branca,-4.95611,-37.13694,BR,18372,,11,America/Fortaleza
Arcoverde,Arcoverde,-8.41889,-37.05389,BR,57163,,670,America/Recife
Araripina,Araripina,-7.57611,-40.49833,BR,38569,,624,America/Recife
Arari,Arari,-3.45361,-44.78,BR,16777,,9,America/Fortaleza
Arapiraca,Arapiraca,-9.7525,-36.66111,BR,166562,,275,America/Maceio
Araguaína,Araguaina,-7.19111,-48.20722,BR,105019,,237,America/Araguaina
Aracati,Aracati,-4.56167,-37.76972,BR,44293,,12,America/Fortaleza
Aquiraz,Aquiraz,-3.90139,-38.39111,BR,65116,,21,America/Fortaleza
Apodi,Apodi,-5.66417,-37.79889,BR,16757,,73,America/Fortaleza
Ananindeua,Ananindeua,-1.36556,-48.37222,BR,433956,,19,America/Belem
Amaraji,Amaraji,-8.38306,-35.4525,BR,16660,,262,America/Recife
Altos,Altos,-5.03806,-42.46,BR,28768,,192,America/Fortaleza
Altamira,Altamira,-3.20333,-52.20639,BR,70888,,101,America/Santarem
Almeirim,Almeirim,-1.52333,-52.58167,BR,20464,,6,America/Santarem
Alenquer,Alenquer,-1.94167,-54.73833,BR,26290,,32,America/Santarem
Alagoa Grande,Alagoa Grande,-7.15833,-35.63,BR,16406,,334,America/Fortaleza
Águas Belas,Aguas Belas,-9.11139,-37.12306,BR,22563,,378,America/Recife
Água Preta,Agua Preta,-8.7075,-35.53056,BR,16444,,133,America/Recife
Afogados da Ingazeira,Afogados da Ingazeira,-7.75083,-37.63917,BR,25060,,516,America/Recife
Açu,Acu,-5.57667,-36.90861,BR,36125,,36,America/Fortaleza
Acopiara,Acopiara,-6.09528,-39.4525,BR,24561,,319,America/Fortaleza
Acaraú,Acarau,-2.88556,-40.12,BR,28389,,17,America/Fortaleza
Abreu e Lima,Abreu e Lima,-7.91167,-34.90278,BR,81959,,30,America/Recife
Abaetetuba,Abaetetuba,-1.71806,-48.8825,BR,78050,,9,America/Belem
Xique Xique,Xique Xique,-10.82167,-42.73111,BR,35433,,404,America/Bahia
Xanxerê,Xanxere,-26.87694,-52.40417,BR,32957,,796,America/Sao_Paulo
Votuporanga,Votuporanga,-20.42278,-49.97278,BR,69863,,528,America/Sao_Paulo
Votorantim,Votorantim,-23.54667,-47.43778,BR,99390,,572,America/Sao_Paulo
Volta Redonda,Volta Redonda,-22.52306,-44.10417,BR,249580,,400,America/Sao_Paulo
Vitória da Conquista,Vitoria da Conquista,-14.86611,-40.83944,BR,253137,,876,America/Bahia
Vitória,Vitoria,-20.31944,-40.33778,BR,312656,,16,America/Sao_Paulo
Visconde do Rio Branco,Visconde do Rio Branco,-21.01028,-42.84056,BR,29009,,343,America/Sao_Paulo
Viradouro,Viradouro,-20.87306,-48.29694,BR,17172,,540,America/Sao_Paulo
Vinhedo,Vinhedo,-23.02972,-46.97528,BR,56492,,733,America/Sao_Paulo
Vila Velha,Vila Velha,-20.32972,-40.2925,BR,394930,,5,America/Sao_Paulo
Videira,Videira,-27.00833,-51.15167,BR,42440,,747,America/Sao_Paulo
Viçosa,Vicosa,-20.75389,-42.88194,BR,68680,,656,America/Sao_Paulo
Viana,Viana,-20.39028,-40.49611,BR,55122,,35,America/Sao_Paulo
Viamão,Viamao,-30.08111,-51.02333,BR,285269,,108,America/Sao_Paulo
Vespasiano,Vespasiano,-19.69194,-43.92333,BR,94749,,689,America/Sao_Paulo
Veranópolis,Veranopolis,-28.93611,-51.54944,BR,19861,,669,America/Sao_Paulo
Vera Cruz,Vera Cruz,-12.63333,-41.03333,BR,30556,,533,America/Bahia
Wenceslau Braz,Wenceslau Braz,-23.87389,-49.80278,BR,15726,,834,America/Sao_Paulo
Venâncio Aires,Venancio Aires,-29.60639,-52.19194,BR,40627,,43,America/Sao_Paulo
Vazante,Vazante,-17.98694,-46.90778,BR,15459,,665,America/Sao_Paulo
Vassouras,Vassouras,-22.40389,-43.6625,BR,21174,,424,America/Sao_Paulo
Várzea Paulista,Varzea Paulista,-23.21139,-46.82833,BR,110936,,755,America/Sao_Paulo
Várzea Grande,Varzea Grande,-15.64667,-56.1325,BR,249752,,197,America/Cuiaba
Várzea da Palma,Varzea da Palma,-17.59806,-44.73083,BR,28706,,520,America/Sao_Paulo
Varginha,Varginha,-21.55139,-45.43028,BR,116571,,887,America/Sao_Paulo
Vargem Grande do Sul,Vargem Grande do Sul,-21.83222,-46.89361,BR,36213,,725,America/Sao_Paulo
Valparaíso,Valparaiso,-21.22778,-50.86833,BR,15938,,443,America/Sao_Paulo
Valinhos,Valinhos,-22.97056,-46.99583,BR,88630,,684,America/Sao_Paulo
Valença,Valenca,-22.24556,-43.70028,BR,61144,,560,America/Sao_Paulo
Valença,Valenca,-13.37028,-39.07306,BR,63231,,9,America/Bahia
Vacaria,Vacaria,-28.51222,-50.93389,BR,56765,,970,America/Sao_Paulo
Uruguaiana,Uruguaiana,-29.75472,-57.08833,BR,123480,,79,America/Sao_Paulo
Uruçuca,Urucuca,-14.59306,-39.28444,BR,24409,,95,America/Bahia
Uruaçu,Uruacu,-14.52472,-49.14083,BR,30088,,524,America/Sao_Paulo
União da Vitória,Uniao da Vitoria,-26.23,-51.08639,BR,48741,,759,America/Sao_Paulo
Unaí,Unai,-16.3575,-46.90611,BR,60202,,582,America/Sao_Paulo
Una,Una,-15.29333,-39.07528,BR,22613,,16,America/Bahia
Umuarama,Umuarama,-23.76639,-53.325,BR,89687,,443,America/Sao_Paulo
Uberlândia,Uberlandia,-18.91861,-48.27722,BR,563536,,867,America/Sao_Paulo
Uberaba,Uberaba,-19.74833,-47.93194,BR,260843,,772,America/Sao_Paulo
Ubatuba,Ubatuba,-23.43389,-45.07111,BR,79007,,6,America/Sao_Paulo
Ubatã,Ubata,-14.21389,-39.52278,BR,15604,,106,America/Bahia
Ubaitaba,Ubaitaba,-14.3125,-39.32333,BR,28375,,47,America/Bahia
Ubá,Uba,-21.12,-42.94278,BR,97828,,343,America/Sao_Paulo
Tupanciretã,Tupancireta,-29.08056,-53.83583,BR,17488,,464,America/Sao_Paulo
